,intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,modular ratio/ interlinear spacing,Class
761,0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,0.439463,-0.119577,-0.825835,-0.466001,0.596549,F
762,-0.030177999999999996,-0.063555,0.285416,-1.278877,0.17234000000000002,-0.681707,0.106925,1.763714,0.344717,-0.559128,F
763,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-0.391033,-0.044076,-1.093574,-0.497183,-0.211169,F
764,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,0.314889,0.899684,-1.812448,-0.933723,-0.07098,F
765,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,0.8962370000000001,0.6354310000000001,-0.9511809999999999,0.032902,0.5787439999999999,F
766,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,1.26996,0.484429,0.481055,0.126447,0.98646,F
767,0.31545,0.117022,0.178724,-1.517104,-1.347089,0.10726500000000001,0.824183,2.1488389999999997,-1.49499,-0.22815500000000002,F
768,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,-0.10036,0.069175,0.757258,0.282354,-0.014200999999999998,F
769,-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.349509,0.031425,-0.5420010000000001,-0.590727,-0.216714,F
770,0.15498,-0.448263,0.356544,-0.0038369999999999997,0.261718,-0.14188399999999998,0.182426,-0.436012,-0.278912,-0.095886,F
771,-0.06721,-0.197025,0.299642,-1.66337,0.261718,-1.013906,0.371178,-1.8645009999999997,-1.900349,-0.99034,F
772,0.25373,-0.197025,0.260522,0.326888,0.261718,-0.474083,0.597681,1.503004,0.62535,-0.619139,F
773,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,-0.391033,0.031425,-0.089331,-0.029461,-0.247756,F
774,0.25373,-0.197025,0.260522,0.326888,0.261718,-0.515608,0.371178,0.625777,0.375899,-0.5372239999999999,F
775,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-1.055431,0.144676,-0.38766799999999996,-1.058449,-0.9187690000000001,F
776,0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.557133,-0.044076,0.650726,0.31353600000000004,-0.370285,F
777,-0.030177999999999996,-0.063555,0.285416,-1.278877,0.17234000000000002,0.647088,0.446679,0.40286900000000003,-0.310094,0.464063,F
778,0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,-0.30798400000000004,0.144676,-0.378776,0.001721,-0.239691,F
779,0.031541,0.20338499999999998,0.086258,0.045008,0.17234000000000002,-0.058835000000000005,0.824183,0.555299,0.562987,-0.33970100000000003,F
780,0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,-1.013906,-0.38383,0.8075439999999999,0.656532,-0.6134609999999999,F
781,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,-0.349509,0.748682,-0.8499680000000001,-0.341275,-0.58794,F
782,0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,-0.6401819999999999,-0.044076,0.785721,0.126447,-0.443881,F
783,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-2.135077,-2.724356,0.538874,-0.65309,-1.9798619999999998,F
784,0.09326,-0.212727,0.260522,-0.5272560000000001,0.261718,0.024215,0.257927,-0.512296,0.064084,-0.0005059999999999999,F
785,-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.30798400000000004,0.144676,-0.028173,0.375899,-0.22984200000000002,F
786,0.4142,-0.17347100000000001,0.392108,-0.13088699999999998,0.261718,-0.14188399999999998,0.597681,-0.66793,-0.559546,-0.326778,F
787,-0.128929,-0.511072,0.342319,0.170775,0.261718,1.8513080000000002,-0.006326,-0.616537,-0.403638,1.825172,F
788,0.599358,0.7529680000000001,0.008017,-1.737905,-0.095795,-1.2630549999999998,0.408929,0.106027,0.282354,-1.220581,F
789,0.031541,0.20338499999999998,0.086258,0.045008,0.17234000000000002,-0.557133,0.484429,-0.13719,0.001721,-0.6368229999999999,F
790,-0.128929,-0.322644,0.288973,0.764881,0.261718,0.439463,0.069175,0.9292790000000001,0.62535,0.478047,F
791,-0.00549,0.7608189999999999,-0.09511900000000001,-0.016936,0.261718,0.024215,0.182426,-0.482066,0.438262,0.040518,F
792,0.043885,0.69801,0.022241999999999998,0.912997,0.261718,1.477585,-0.195078,-0.387979,-0.12300499999999999,1.60719,F
793,-0.054866,-0.330495,-3.210528,-0.26745599999999997,0.261718,-0.14188399999999998,0.106925,0.8150390000000001,0.001721,-0.06781000000000001,F
794,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.6401819999999999,0.031425,1.045442,-0.029461,-0.47366899999999995,F
795,-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,1.145386,0.6354310000000001,0.069371,-0.185368,0.7730600000000001,F
796,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,-0.30798400000000004,0.295677,-0.26638,-0.310094,-0.320967,F
797,-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,0.8962370000000001,0.182426,0.12571400000000002,-0.341275,0.8238969999999999,F
798,0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.30798400000000004,0.899684,-0.351595,-0.87136,-0.6210439999999999,F
799,0.056228999999999994,0.28189699999999995,-0.091562,-0.919149,-0.185173,0.647088,0.484429,1.9891849999999998,0.812439,0.42128000000000004,F
800,0.019197,0.289748,-0.11645699999999999,1.524856,-0.542686,0.854712,0.710932,1.5929360000000001,0.62535,0.459663,F
801,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,-0.515608,0.446679,0.142023,0.18880999999999998,-0.58325,F
802,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,0.771662,0.106925,-0.10032,-0.216549,0.765839,F
803,-0.017834,-0.330495,0.48813100000000004,-0.183313,0.17234000000000002,-1.1384809999999999,0.220177,-0.46061199999999997,-0.403638,-1.0304,F
804,0.043885,0.407516,0.047137,0.460921,0.261718,-0.847807,-0.006326,0.9346770000000001,0.18880999999999998,-0.652158,F
805,-0.116585,-0.016447999999999997,0.288973,0.48374700000000004,0.17234000000000002,-0.723232,-0.044076,0.5334760000000001,0.001721,-0.514536,F
806,0.426544,0.588093,0.160942,-0.889699,0.261718,0.06573999999999999,0.408929,1.455048,-0.216549,-0.028980000000000002,F
807,-0.128929,-0.511072,0.342319,0.170775,0.261718,2.017408,-0.232828,-1.541196,-0.777816,2.1541799999999998,F
808,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-1.096956,-0.195078,0.05469299999999999,0.31353600000000004,-0.788103,F
809,-3.498799,-0.29123899999999997,0.37077,-0.28121199999999996,-4.9222150000000005,-0.22493400000000002,0.069175,0.078962,-0.154186,-0.11852599999999999,F
810,0.14263599999999999,-0.448263,0.438342,0.978909,0.261718,0.564038,0.182426,0.9157270000000001,0.126447,0.536032,F
811,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,0.356414,0.144676,-0.47882399999999997,-0.621908,0.36630799999999997,F
812,-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.14188399999999998,0.55993,-0.06912,-0.029461,-0.307164,F
813,0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,-2.301176,-8.915424,-4.064461,-3.989507,-5.476139,F
814,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-0.474083,-0.119577,0.159206,0.531806,-0.235544,F
815,0.31545,0.517433,-0.002652,-2.543473,0.261718,0.771662,1.6546919999999998,-1.820156,-1.2455379999999998,-0.089002,F
816,0.438888,0.19553399999999999,0.14315999999999998,-0.809435,0.261718,0.605563,-0.044076,-2.246208,-0.621908,0.6979449999999999,F
817,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,1.145386,-0.836835,-0.373922,-0.621908,1.9706650000000001,F
818,-0.091897,-0.142067,0.32453699999999996,0.6582100000000001,0.17234000000000002,0.231839,0.069175,0.20083199999999998,-0.278912,0.29998,F
819,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,0.024215,0.408929,0.468804,0.157628,-0.07771900000000001,F
820,0.192011,-0.369751,0.278304,-0.659618,0.261718,0.397939,-0.044076,-1.097243,-0.247731,0.524109,F
821,0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,0.647088,0.861934,0.414537,-0.091823,0.21547399999999997,F
822,0.019197,-0.17347100000000001,0.306755,-0.081535,0.17234000000000002,-0.474083,1.050686,-0.25003200000000003,0.001721,-0.831936,F
823,0.080916,-0.126364,0.360101,-0.587947,0.261718,0.10726500000000001,-0.308329,0.5622689999999999,-0.060641999999999995,0.404161,F
824,0.229043,-0.22843000000000002,0.32453699999999996,-0.8691409999999999,0.261718,-0.889332,0.673182,-0.414617,0.126447,-1.01427,F
825,0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,0.439463,0.484429,0.906388,0.157628,0.24641999999999997,F
826,0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.14188399999999998,0.333428,0.192328,0.001721,-0.188216,F
827,0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.266459,0.257927,1.106969,-0.154186,-0.25914899999999996,F
828,0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,-0.349509,0.333428,-1.2279280000000001,-1.2455379999999998,-0.37503400000000003,F
829,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.22493400000000002,-0.119577,0.829852,0.282354,-0.024121,F
830,-0.00549,-0.20487600000000003,0.32098000000000004,-0.694588,0.261718,-0.266459,0.937434,0.328042,-0.12300499999999999,-0.596331,F
831,-0.153617,-0.087108,0.299642,0.689629,0.261718,2.349606,1.2016870000000002,-0.908875,-0.497183,1.4559959999999998,F
832,-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.723232,-0.081827,-0.7100029999999999,-0.996086,-0.49265699999999996,F
833,-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,-0.391033,-0.119577,-0.22788000000000003,-0.154186,-0.171122,F
834,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.598658,0.673182,-0.379339,0.064084,-0.765295,F
835,-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,0.854712,0.6354310000000001,-1.048083,-0.621908,0.53156,F
836,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,-0.183409,-0.081827,0.23269299999999998,0.064084,0.036347000000000004,F
837,0.043885,0.69801,0.022241999999999998,0.912997,0.261718,-0.14188399999999998,0.144676,1.113415,0.126447,-0.089002,F
838,0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.9723809999999999,-0.195078,0.746386,0.126447,-0.659162,F
839,0.043885,0.407516,0.047137,0.460921,0.261718,-0.557133,0.106925,0.659637,-0.310094,-0.446557,F
840,-0.042522000000000004,0.2976,0.07914500000000001,1.5005680000000001,0.351096,-0.391033,0.333428,0.632825,-0.216549,-0.40960799999999997,F
841,0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,0.439463,0.257927,0.832008,0.001721,0.375181,F
842,0.14263599999999999,-0.369751,0.413447,0.301347,0.17234000000000002,0.231839,-3.06411,0.439467,-0.43482,-1.297023,F
843,0.14263599999999999,-0.369751,0.413447,0.301347,0.17234000000000002,-0.22493400000000002,0.446679,1.019094,-0.247731,-0.32506599999999997,F
844,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,-0.266459,-0.195078,-1.059228,-0.247731,-0.008402,F
845,-0.017834,-0.275537,0.388552,0.9497270000000001,0.261718,0.231839,-2.875357,0.795585,0.219991,-1.408002,F
846,-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,-0.681707,0.295677,0.918251,-0.247731,-0.653629,F
847,0.31545,0.517433,-0.002652,-2.543473,0.261718,-1.055431,0.031425,0.197415,-0.278912,-0.8625079999999999,F
848,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.681707,0.182426,-1.0259690000000001,-0.060641999999999995,-0.601815,F
849,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,-0.391033,-0.49708100000000005,0.324974,0.095265,0.037045999999999996,F
850,-0.153617,-0.354049,0.37077,-0.513262,0.261718,-1.096956,-0.119577,-1.765579,-1.307901,-0.830441,F
851,-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.10036,0.220177,0.15543900000000002,-0.12300499999999999,-0.08183,F
852,-0.38815,0.321153,0.107596,0.886232,0.351096,0.9792860000000001,-0.081827,-0.41560699999999995,-0.5283640000000001,1.092991,F
853,0.10560399999999999,-0.126364,0.388552,-0.42506099999999997,0.261718,-1.2630549999999998,-0.232828,-0.7047800000000001,-0.43482,-0.922156,F
854,-0.017834,-0.275537,0.388552,0.9497270000000001,0.261718,0.854712,0.333428,-0.704489,-1.1208120000000001,0.699439,F
855,0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.024215,0.144676,-0.248479,-0.12300499999999999,0.062868,F
856,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.474083,0.333428,-0.716527,0.001721,-0.478696,F
857,0.056228999999999994,0.28189699999999995,-0.091562,-0.919149,-0.185173,-0.764757,0.220177,-0.326898,-1.5885340000000001,-0.6894680000000001,F
858,-0.00549,-0.20487600000000003,0.32098000000000004,-0.694588,0.261718,-0.9308559999999999,-0.081827,-0.15379,-0.684271,-0.691241,F
859,3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,0.231839,0.220177,2.4038009999999996,-0.154186,0.210785,F
860,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,-0.266459,0.257927,0.46191099999999996,-0.216549,-0.260305,F
861,-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.22493400000000002,0.446679,0.167069,0.251173,-0.321486,F
862,0.031541,0.446772,0.072032,0.600056,0.261718,-0.183409,-0.006326,0.7447739999999999,0.718895,-0.028088,F
863,0.31545,0.517433,-0.002652,-2.543473,0.261718,-1.096956,0.182426,0.8979809999999999,-0.43482,-0.9708829999999999,F
864,-3.498799,-0.29123899999999997,0.37077,-0.28121199999999996,-4.9222150000000005,0.024215,-0.119577,-0.08067200000000001,0.064084,0.21879,F
865,0.15498,-0.197025,-3.210528,-0.736839,0.351096,-0.474083,0.824183,0.615293,0.282354,-0.725947,F
866,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,0.564038,0.371178,-1.770356,-1.307901,0.5086430000000001,F
867,0.006853,0.462474,-0.016878,0.649795,-1.347089,0.356414,0.899684,0.668899,0.438262,-0.053548,F
868,-0.00549,0.7608189999999999,-0.09511900000000001,-0.016936,0.261718,-0.183409,0.371178,0.066788,0.095265,-0.238269,F
869,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-0.681707,-0.119577,0.108279,0.18880999999999998,-0.437841,F
870,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,-0.01731,-2.686605,-0.058538,0.001721,-1.8132240000000002,F
871,0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,0.273364,0.220177,-0.193378,-0.65309,0.257992,F
872,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,-0.557133,-0.270579,-0.44420600000000005,-0.996086,-0.22903400000000002,F
873,-0.153617,-0.087108,0.299642,0.689629,0.261718,1.0623360000000002,0.220177,-0.866258,0.032902,0.9588899999999999,F
874,-0.141273,-0.055704,0.207175,0.246982,0.261718,0.14879,0.220177,1.128248,0.18880999999999998,0.13937,F
875,-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.273364,0.408929,-0.32763600000000004,-0.060641999999999995,0.14788099999999998,F
876,0.352481,-0.259834,0.463236,-1.127687,-1.0789549999999999,-0.058835000000000005,0.295677,1.230626,0.032902,-0.096428,F
877,0.167323,0.588093,-0.002652,-0.309259,0.261718,0.771662,0.484429,0.718583,-0.310094,0.537153,F
878,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,0.024215,-0.119577,-0.844474,-0.310094,0.21660700000000002,F
879,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,-0.183409,-3.177361,-0.318161,0.064084,-1.6536009999999999,F
880,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.024215,0.257927,0.44071000000000005,0.095265,-0.0029649999999999998,F
881,0.167323,0.171981,0.047137,0.268047,0.17234000000000002,0.439463,0.710932,0.18099,-0.029461,0.14240799999999998,F
882,0.019197,0.289748,-0.11645699999999999,1.524856,-0.542686,-0.01731,0.069175,2.401724,0.282354,0.072585,F
883,0.278418,-0.197025,0.23918299999999998,-0.73839,0.261718,0.813187,0.257927,-0.9879540000000001,-0.621908,0.741223,F
884,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,-0.22493400000000002,0.333428,-0.003243,-0.559546,-0.250397,F
885,0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.847807,0.031425,0.045179000000000004,-0.43482,-0.6753279999999999,F
886,0.15498,-0.330495,0.299642,-0.33363699999999996,0.08296100000000001,-0.8062819999999999,0.069175,-0.87449,-0.9649049999999999,-0.6430560000000001,F
887,0.080916,0.588093,0.015130000000000001,0.00225,0.261718,-0.681707,-0.044076,0.604634,0.126447,-0.480204,F
888,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.391033,0.257927,0.44204899999999997,0.282354,-0.375927,F
889,0.043885,0.274046,0.182281,0.095763,0.261718,-0.557133,0.069175,0.243527,-0.12300499999999999,-0.426088,F
890,-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,-0.183409,0.597681,0.8642569999999999,0.157628,-0.353612,F
891,0.006853,0.077766,0.342319,-0.12859,0.261718,-0.557133,0.069175,0.485443,-0.216549,-0.422833,F
892,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,-0.598658,0.106925,0.518468,0.032902,-0.486195,F
893,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,-0.6401819999999999,-0.157328,0.907689,0.157628,-0.393635,F
894,0.29076199999999996,-0.181323,0.44189799999999996,-1.339925,0.261718,-0.598658,0.220177,-0.004932,-0.559546,-0.527375,F
895,-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.01731,0.484429,0.663229,0.282354,-0.148989,F
896,0.056228999999999994,0.187683,-0.031104000000000003,-0.958476,0.261718,-0.8062819999999999,0.295677,-1.3710579999999999,-0.684271,-0.766187,F
897,0.599358,0.7529680000000001,0.008017,-1.737905,-0.095795,-0.432558,0.55993,-1.175837,-0.247731,-0.562817,F
898,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.058835000000000005,0.6354310000000001,-0.619896,0.001721,-0.278039,F
899,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.024215,-0.044076,0.8145140000000001,0.282354,0.175066,F
900,0.15498,-0.38545300000000005,0.381439,0.314237,0.261718,-0.10036,0.446679,0.427993,-0.091823,-0.21059,F
901,-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,0.231839,0.9751850000000001,0.542563,0.40708,-0.195642,F
902,-0.128929,-0.03215,0.068476,-0.15165499999999998,-0.989576,-0.8062819999999999,0.144676,0.037937,0.064084,-0.691759,F
903,-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,1.602159,1.050686,-0.635758,-0.43482,0.920265,F
904,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-1.013906,0.144676,-0.46301899999999996,-0.278912,-0.8764799999999999,F
905,0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,-0.266459,0.673182,0.015375999999999999,-0.65309,-0.45627399999999996,F
906,0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.598658,0.295677,0.336876,-0.247731,-0.579019,F
907,-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.10036,-0.232828,1.227694,0.126447,0.153667,F
908,0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,-0.9723809999999999,-0.157328,-0.634943,-0.091823,-0.694604,F
909,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.266459,0.333428,-0.21362899999999999,0.157628,-0.298834,F
910,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,-0.01731,0.446679,-0.849153,-0.185368,-0.142804,F
911,-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,0.10726500000000001,0.52218,0.687421,0.064084,-0.053765,F
912,-0.178304,0.258344,-0.12357,0.22830300000000003,0.08296100000000001,2.349606,0.673182,-1.466602,-0.996086,1.8145509999999998,F
913,-0.38815,0.321153,0.107596,0.886232,0.351096,-0.30798400000000004,0.182426,0.334934,0.001721,-0.255556,F
914,0.043885,0.69801,0.022241999999999998,0.912997,0.261718,0.190314,0.52218,1.1038620000000001,0.126447,0.029174000000000002,F
915,0.117948,0.26619499999999996,0.043581,-0.5900350000000001,0.17234000000000002,-0.22493400000000002,0.748682,-0.11503699999999999,-0.154186,-0.46879899999999997,F
916,0.29076199999999996,-0.181323,0.44189799999999996,-1.339925,0.261718,-0.266459,-3.026359,-0.596015,0.375899,-1.695252,F
917,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,-0.14188399999999998,0.182426,0.483579,0.40708,-0.109376,F
918,-0.042522000000000004,-0.322644,0.310311,0.28729299999999997,0.261718,-0.266459,0.333428,0.49561700000000003,0.18880999999999998,-0.297906,F
919,0.019197,0.289748,-0.11645699999999999,1.524856,-0.542686,1.768258,0.144676,2.709749,0.687713,1.612386,F
920,-0.091897,-0.142067,0.32453699999999996,0.6582100000000001,0.17234000000000002,-0.183409,-2.762106,0.463581,-0.247731,-1.678339,F
921,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,-1.1800059999999999,-0.119577,0.212948,0.375899,-0.903049,F
922,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.474083,0.597681,-0.263545,0.064084,-0.6204529999999999,F
923,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,-0.30798400000000004,0.144676,0.82265,0.18880999999999998,-0.231832,F
924,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.598658,0.144676,-0.219453,-0.278912,-0.50007,F
925,-0.38815,0.321153,0.107596,0.886232,0.351096,2.349606,0.55993,-0.884489,-0.154186,1.888944,F
926,0.14263599999999999,-0.448263,0.438342,0.978909,0.261718,1.8513080000000002,0.597681,-1.124968,-0.996086,1.414261,F
927,0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,0.854712,0.710932,-1.2423540000000002,-0.310094,0.48163900000000004,F
928,0.117948,0.556689,-0.009765000000000001,-0.5726100000000001,0.261718,-0.6401819999999999,0.333428,-0.356856,-0.216549,-0.638572,F
929,0.043885,-0.157769,0.228514,-0.21136100000000002,0.261718,-0.391033,0.257927,0.403509,-0.154186,-0.362425,F
930,0.426544,0.588093,0.160942,-0.889699,0.261718,0.14879,0.106925,1.31017,-0.091823,0.199405,F
931,0.080916,-0.126364,0.360101,-0.587947,0.261718,0.564038,0.52218,-0.21232800000000002,-0.65309,0.33515700000000004,F
932,-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.605563,0.031425,-0.651096,-0.5283640000000001,0.664673,F
933,0.15498,-0.38545300000000005,0.381439,0.314237,0.261718,-0.183409,0.144676,0.62968,0.064084,-0.12172000000000001,F
934,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.480988,0.52218,0.8565879999999999,-0.091823,0.24003000000000002,F
935,0.167323,0.690159,-0.08445,-0.009059000000000001,0.261718,-0.515608,0.333428,0.031569,-0.091823,-0.523795,F
936,0.09326,-0.212727,0.260522,-0.5272560000000001,0.261718,-0.10036,0.6354310000000001,-1.079323,-1.307901,-0.291854,F
937,0.599358,0.7529680000000001,0.008017,-1.737905,-0.095795,-0.764757,-0.38383,-2.075314,-0.65309,-0.37940999999999997,F
938,-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,1.311485,0.106925,-0.648068,-1.151994,1.2587979999999999,F
939,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,-0.6401819999999999,0.220177,1.117259,0.344717,-0.580538,F
940,0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,-0.058835000000000005,0.446679,-1.5516219999999998,-0.341275,-0.173942,F
941,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,0.10726500000000001,0.295677,0.188193,0.438262,0.052379999999999996,F
942,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,-0.681707,0.257927,0.13812,0.064084,-0.6307119999999999,F
943,0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,-0.432558,0.069175,0.84888,-0.091823,-0.31296199999999996,F
944,4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.9723809999999999,-0.119577,0.386114,-0.466001,-0.705224,F
945,-0.017834,-0.330495,0.48813100000000004,-0.183313,0.17234000000000002,-0.474083,0.106925,-0.249916,-0.029461,-0.36351,F
946,0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.349509,0.333428,1.1196270000000001,0.500624,-0.37847,F
947,0.019197,0.289748,-0.11645699999999999,1.524856,-0.542686,0.439463,0.371178,1.316558,0.656532,0.307262,F
948,-0.128929,-0.03215,0.068476,-0.15165499999999998,-0.989576,-0.058835000000000005,0.295677,-0.96615,-0.715453,-0.092402,F
949,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,-0.183409,0.597681,0.9956209999999999,0.126447,-0.35578200000000004,F
950,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-0.6401819999999999,0.220177,-0.649893,-0.8401790000000001,-0.565735,F
951,0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.349509,0.748682,-0.39355100000000004,-0.933723,-0.588217,F
952,-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,0.190314,0.484429,-0.293057,-0.341275,0.016347999999999998,F
953,-0.178304,0.902141,-0.041773000000000005,0.5931029999999999,0.261718,-0.14188399999999998,0.446679,0.49975200000000003,-0.029461,-0.228275,F
954,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.730137,0.673182,0.0076879999999999995,0.126447,0.39158699999999996,F
955,0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.847807,0.031425,0.460474,0.562987,-0.661139,F
956,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,-0.847807,0.371178,1.3001129999999999,0.282354,-0.8401700000000001,F
957,0.056228999999999994,0.187683,-0.031104000000000003,-0.958476,0.261718,-0.10036,0.333428,-0.051646000000000004,-0.185368,-0.157113,F
958,-0.017834,-0.330495,0.48813100000000004,-0.183313,0.17234000000000002,0.190314,0.069175,-1.090079,-0.715453,0.27763000000000004,F
959,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,-0.183409,0.484429,-1.005059,-0.5283640000000001,-0.303113,F
960,0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,-0.474083,-0.34608,-1.074915,-1.1208120000000001,-0.163383,F
961,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,0.06573999999999999,0.6354310000000001,0.324508,-0.029461,-0.161321,F
962,0.031541,-0.040001,0.17516800000000002,-0.10725599999999999,0.261718,1.26996,0.484429,-0.9979530000000001,-0.278912,0.9706799999999999,F
963,0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,-1.096956,-0.195078,-1.882771,-0.996086,-0.7922859999999999,F
964,0.192011,-0.369751,0.278304,-0.659618,0.261718,1.0623360000000002,0.182426,-1.2182790000000001,-0.466001,0.978009,F
